SKP1A,DHCR7.1,EPHB4,ADM,KIAA0040,C1orf123,RABEP1,BCL2,BCL2.1,TTLL4,CXADR,MORC2,KYNU,CXCL1,DNALI1,ESR1,DACH1,DACH1.1,PFDN5,COPS7A,GATA3.2,MPPE1.1,EIF4B.1,CYP21A2,EVL,YEATS2,er
10.950683530814144,10.847816801783283,10.34807513720058,12.378857005018643,8.531357705772919,9.961501781352023,6.466059938093082,3.066486134041417,7.299544817838211,5.719636837108792,10.820171864930908,10.068475643755894,11.227660424375385,6.653583876180419,2.429551542152223,7.933609669051517,5.282592756140512,1.8733920361769565,12.673839035364312,9.859016506781469,11.067214946191408,9.316232045540524,12.053945243551729,5.5832623059172,8.89123717478629,9.314181202283084,0
11.524725675823536,8.545179893142311,9.688556893845508,7.871137519893909,9.413448283835251,9.702861441457385,9.073238242128728,5.834697620774992,9.599270458334988,5.660237187675302,5.772061091438276,9.331604501940912,8.965202119290872,4.701890082234417,9.45443105284692,12.38846836239394,8.021598583434841,6.541080609301305,13.143021848620917,10.301422328072958,14.023003223567963,9.342099855720257,11.385603128397452,3.3287848997667884,9.855321620970054,7.804450951731972,1
10.63151776144392,10.051138069867504,10.336837897106829,9.489242784951257,8.16062950289413,9.648144555121428,5.754082277934669,3.01302087837094,8.612906917515652,9.041833337630836,13.069353233404108,9.787590483922914,7.352336116339901,6.986410585954813,3.0020464985489803,7.804546898388975,7.371473386865811,6.2465859096693634,13.20585902000331,9.082100347679306,10.726371738938957,8.48577697564004,11.665887044837048,4.092909870913435,9.678460584323725,9.639825234182457,0
11.620445563568635,9.13022816145563,9.676061347436413,7.846630296297535,9.466744740706815,9.585240760440024,7.112622293223273,3.854088631948405,10.498765419003425,7.474594329878673,7.884079035297838,9.338613136788224,8.737613400111833,4.284668785052251,9.80414373608656,12.328243409828865,7.730333399302485,6.067307058948803,13.499291712576248,9.753621737326226,14.014379637491558,9.200917112551334,11.732913489330388,4.52078672065842,9.294257007011993,8.164053861268533,1
11.30165875775302,9.918252479914043,10.499266612662302,7.99110791054443,9.242927418574792,9.858128705469934,6.830207526329146,7.7861913778904706,11.30005755475272,7.394775943743272,9.670387284729182,10.396689201407188,7.192411309005499,6.256272929679909,9.52475145537922,12.282856842084149,10.573711330179004,9.61188562076051,13.34661620607597,9.98092975480674,15.183722725826652,9.654362832194794,12.03279592947089,6.770834671064999,12.07923093135375,8.850277470295223,1
12.092565275544043,8.517139933711146,9.755401015087113,9.209734724195313,9.600008797874592,9.94967394803278,7.381765458178807,4.004828064664649,9.640143394565415,6.676222467388839,10.833559658604855,9.52473270036275,8.082625368130103,4.553322180090734,8.329322067861739,11.91739697529176,9.199860046994656,8.35800340584913,13.977915276253206,9.665136896995095,13.229212460156583,8.758900814180636,12.634695848663318,5.731960394900059,10.216744918484483,7.927639437085966,1
10.259965208236396,11.223012169587102,9.581352658615108,12.21921745899826,8.200604213782288,9.86485714374366,5.667304801746004,2.912811837397677,6.609786028841174,9.314549798046643,10.415921071794427,10.140387159717264,8.198802349635004,5.08038239547444,6.606684566672335,6.465294802506128,5.893635428975146,1.3680497558839306,12.424737818882598,10.174120984250726,11.559689749011692,8.682809948312352,11.538619003872917,3.8952173686640488,8.660153099045345,9.367620188360007,0
11.634698648880372,7.514845289201753,9.87824578624987,8.502193359335921,9.901252989557555,9.954659699978736,7.766169463343314,4.299723317944164,10.27655083656082,4.53512948517272,11.477846601834168,9.249811061873146,7.800025824516807,6.554044061681689,8.183200408519069,13.244956038987436,9.343802418118456,8.810471727333425,13.735578220867913,9.719995784606734,14.001301259145992,9.27688263738114,12.590487240865857,6.01642708606108,10.122976189333835,7.642209197735215,1
12.254431987906605,9.065257806268605,8.757416736784643,7.977006404294151,9.03807338432713,10.066621057899695,9.22953252844045,7.5880910222806595,11.29960758795821,6.87470692576054,9.566518298795089,9.448997940678478,7.256197667953643,4.222125206020899,9.586118582309844,13.660404736546695,8.47232232880658,7.2775875406035215,13.62069699100448,9.793367704606457,14.642049828570345,9.549366977887184,12.65449828910853,6.379758607839782,10.39401597595318,8.148375506968534,1
11.85919179230146,9.183108708669636,9.654577974236249,8.850525285747777,9.15829879373047,9.852575061228896,7.048917303734029,6.45152775167935,10.209171774469963,7.326441223274526,10.986922827166184,9.695481916250028,7.533366854112836,6.409620599024434,7.44611858284022,11.68503964621384,10.047195808465402,9.485666263716146,13.669560399676854,9.696037763384052,14.02912044471849,9.087990699559295,12.396105195574687,4.596673318510675,9.786284928853078,8.119567326923288,1
11.495895471720416,9.284168057853384,9.524284022450626,8.494914010972627,9.29641270450066,9.495456114026547,6.281044802712762,4.392789298527264,9.617459513345544,7.706126427562198,11.144242959117834,9.017912386959605,7.7626154984240765,5.162735797114503,6.850683803919202,12.593528030219392,8.50776542772836,7.074747887787421,13.240688774335023,11.106280372825976,14.049342207592645,8.78722271876894,12.290356132327725,6.149469781250773,10.80350132708029,8.24297905000794,1
12.379893852386411,8.817271422009718,9.6554092800823,5.735995900563996,9.600640535144947,9.39768709505516,6.425316229926811,6.297458175538329,11.415863313938544,5.446542663481755,11.267464113419448,8.94671424849223,7.2124595797422595,3.630400417347477,8.65092951887118,12.263405202247329,7.610511044039575,5.35017298499965,13.902777414776317,9.976639121529551,13.557872746533928,9.871141469019754,12.977779861042452,4.749697360215696,10.57391403825686,7.889733017039841,1
10.52934449380244,10.74002743213113,9.252221409783091,8.42328987198477,7.657906904252966,8.754928167247135,7.052042048488089,3.1609647734738497,7.79551513864791,8.83030197556677,10.69594272737054,9.702995741420391,8.98237492949495,6.297115959778402,6.885567433592351,7.222667106311722,6.298782477279588,2.4298827903897355,12.869792536608337,10.53079167244211,7.830418854666708,9.128698693522963,12.022179401342031,4.8527318511571655,8.317539287855025,9.901996619298298,0
11.388283384080744,11.602096272309192,10.141327827212216,9.277028213414836,8.493864839979446,9.507184837260516,6.832202266688294,4.527142070282865,8.812139592391283,8.107788742282452,10.9962336192194,9.672692094272412,11.884456130474232,7.252146536114616,5.20986263408054,9.34178504878382,7.088548574109562,3.9292766271786967,13.064200722066666,9.388809052324984,12.068294798052763,8.68019012820883,12.245238979014577,4.393099571020341,8.700885534255228,8.36215481499812,0
11.360858791690664,10.099320292184778,9.434307399388876,8.966258413182633,8.554565704516593,9.845580566292808,5.907738278919317,3.928661119096121,8.630484468405374,4.478490649538566,12.007742187166736,8.209051959716158,10.139181802712244,10.340469614363954,3.7294097828193538,7.820778283015636,5.597951953503394,2.548554244325431,14.101264935444563,9.351442116595582,10.537854142540503,8.802199445574539,11.24464849860428,4.051104024396141,8.991270925094199,8.36878880081799,0
12.405631738225708,9.893732488571125,9.792553828655702,7.44600576629838,8.930893618352927,10.562420633520189,7.400041578407968,4.987011125777741,10.726980754968404,7.188801323077217,4.963880847216307,9.35572890311482,9.945098534908112,4.994952749428054,8.410405510740958,13.239449142412004,9.63978735999127,9.109340444836208,13.676018725433511,10.785761915999682,14.861827851982252,9.218101625312398,11.528719888677443,5.554039995174104,10.429841527611194,8.191285039888209,1
11.1435442952655,9.960966297787373,9.78753197779621,9.754697901225672,9.136273934656652,9.204904538328508,6.286929483133764,2.73287395323885,8.877294180775634,9.348793982480782,12.69674069086812,10.495488739463497,9.592882907001211,7.161715854996527,7.303542347737363,10.638621314228905,7.86097097677671,6.226864717227259,13.144394172468829,9.670838887368056,14.358040285083971,8.979810636948711,11.41324440464418,5.5094350992111,8.888584888127383,9.123019909781846,0
10.774786363714233,9.302390716004693,10.383181277864749,10.187308697187694,9.985301816519398,9.509717957481946,6.627510234948766,2.8012842808438085,7.153609766220335,8.971424048347401,12.396910684978694,10.48070705127748,9.231289835554394,4.192624564056885,6.69905580175371,7.588012156045983,8.574119848723479,7.803043096420132,13.410013058054554,9.783489090676472,12.610290753992752,8.19929203157065,11.62535418701481,5.4356590438284345,9.473999004203472,8.407993838750274,0
10.644611752528943,11.754111886730374,10.225801026518887,10.31869581296878,8.964407163615327,9.504203794959526,6.170372695043946,5.41099006354836,7.907881627144742,5.700096336650565,10.800939288787248,9.784918194795466,10.306673250691569,5.165188048257851,4.1884667826394,7.555963641725373,6.511722468147291,5.3778753412246285,13.628766455460164,10.319597384302856,11.443095001609048,9.300231046995917,11.552841694989072,5.71093798576389,9.08575755724786,8.71364304795777,0
11.737330042729798,8.69053354240076,9.831331607307977,6.56461042246457,10.42500111725854,10.203847736154144,7.990372187823873,6.434981097626253,10.04027429214803,7.8323311696584605,11.478197810555404,9.100201466689557,7.403703725391548,4.867287437612166,9.60332332330431,12.052497926183523,8.813353886218598,7.203366279627941,14.023328977484445,9.493774573339426,14.300369276393832,8.880714281268068,12.94358530696,7.450769555832386,10.394657533572598,8.541141040325032,1
12.381009848274626,9.575397115732963,9.672856095603262,7.119818513944298,8.741385440892222,9.114875796740348,6.108694914660097,5.666918028933507,10.004727653886034,5.052115668014805,12.054236157544564,9.881996143738384,8.37905623273954,5.747971574932876,8.897526760228066,11.330550757999628,10.7632757103493,10.771029919549214,13.546667162152607,10.098890059709657,14.757902551315569,9.44485598035826,11.57833797632465,8.290668502982678,11.327317723486653,9.268459978456354,1
11.510410480157814,9.729014653742375,10.486057474615816,10.84230359590607,8.486196296697084,7.897986667580462,3.521042174255589,3.8306639013926937,7.163022067518363,9.359785999340518,13.371294354922473,11.0338185912262,6.012834063924463,6.867177951978408,4.4099442347271935,6.2546839233972,8.709526128868834,7.423621759031313,11.791244759710931,8.694304992865034,9.949154656455075,8.804202339122238,11.099547673754069,6.2294836273709775,8.588207833532035,9.01071931611959,0
11.972186542560731,8.55316418011495,9.464898472957168,7.466272966806789,9.567110112401028,9.695013979959343,7.422035003124066,7.399987281076229,10.851789000708855,6.27812323102502,11.485760553718489,9.576202443422078,7.820606630950521,5.847093707327414,7.359222224767323,12.28149595967633,10.21274117931788,9.558193831813227,14.218665983322596,9.459683958497772,14.936435370570972,8.977259598424283,12.597023325023589,4.234666617673485,9.60651392925398,8.325550076653112,1
11.242644789667994,10.431797502245129,9.318107381867724,7.174737071872177,10.560317660670066,9.029174054156984,7.1069981888053455,3.9193119889448407,9.76690694827845,7.700883145951383,11.808555339058714,9.132651569636648,7.929917151207695,3.1921023774916084,8.565441342654353,13.528082099496643,10.41712179562461,9.307953373788582,13.242625818944388,10.003734889416302,14.14233311741766,9.446661405931229,11.844976266106103,4.742895025121676,10.306747635648977,8.652745710534742,1
11.284514185909396,10.448634100723174,10.14921237710466,8.15701519937765,7.558978964895652,8.650231332000612,6.299722944169465,5.319601566648201,9.79920270601252,12.049004301940492,11.316210245449538,10.69178287321854,10.97484840766999,6.58045436766649,3.423807198055456,6.999140342120466,5.513889141396671,4.778783056739991,12.986895171767886,8.963691916737744,13.570855233439396,8.583344700096255,11.743959809101028,4.012737697797478,8.900678558962714,8.703741625476047,0
11.575426452359586,9.094733238497604,10.534324602626292,10.22522557860369,10.523319894279664,9.428469598581886,6.889319362166877,5.831128684124788,11.46222325446193,8.090516776038136,10.738635303358526,10.328061075373665,8.48097300401746,6.293988746560321,7.988982813089881,14.257282365625043,6.122611838636745,3.446652092397479,13.720316161957571,10.709600826600443,14.950092301687144,9.815478243211649,12.830432643219842,4.5568601779437055,10.839761289341997,8.05582633576777,1
11.834636416540343,9.058115432239616,9.3296182976336,8.038767001034538,9.58416427902315,9.54386273091565,7.23342578931207,7.520317740924604,11.510921379040454,5.584765376035668,10.939983221352357,9.3408263851269,6.776548131345317,6.209257731431695,7.534700114378897,13.199607520722129,10.515838679673204,9.827815655704487,13.881842642222422,9.94393597310498,14.970500759075712,9.426015891058238,12.94565897737086,6.276257697471285,10.258608865570835,8.328433588370903,1
11.721410882522624,9.040863396630392,10.050896909295478,8.641172568679885,9.284859554872131,9.781127281866826,6.833405610392347,7.761850550190861,10.796110601294098,8.189686150933541,11.850927427499863,9.553046067037824,7.981562780901402,6.873395800477714,8.031416342756682,11.8784272987481,8.860663877652401,8.558401041154633,14.161795517047716,9.71216469821992,14.602093319359112,9.02712226699989,13.137184801960146,5.292596016622198,10.446828879180632,8.974066870038115,1
11.178769399437254,10.225076051368715,9.798996311348269,12.08956387824104,7.952546086348254,9.209035598121492,6.922576659623748,5.7053874373634486,8.031283721644055,9.364287504456414,12.729199307365752,10.817489904568538,8.27002358719877,6.470151667407322,4.516488464145319,7.726130775105284,6.00288684437944,2.2120971992472205,12.47111493915936,9.718796764169616,11.206269732614215,8.686389647499427,10.959744230667038,5.645567889752098,9.014997718742004,9.342935939918116,0
11.111647197297708,8.96322997618793,9.594777244586815,7.510616041477389,9.651627910307822,9.112460518031408,6.78460186437192,7.32415423142042,11.042840027727175,7.483690763023024,11.987639213359726,9.501359893249294,8.954102936368875,5.624714755994347,8.743946690186316,12.344518219935916,7.78065370131216,6.802824372188956,13.43766284953131,9.69438245758321,14.861364954743292,8.621145928169787,12.21883785865865,4.720491855160502,9.852804543097797,7.926783573090504,1
11.249096145870071,9.863745515770798,9.01741792207184,8.321204485674242,9.101546535078532,8.91757989297265,7.911861270114569,3.366045612533649,9.60762608195575,8.36570563906284,11.87552153933545,9.765349670126096,7.872678040609239,6.509434259994435,8.536648526929763,12.27833499035496,8.139923679271147,7.168753668656911,12.82373251678816,9.452900200162809,14.292436290611644,8.958561524648616,11.991432932800668,5.083382206117729,10.697517798094012,8.621081672640235,1
12.048129752064748,9.997652438714644,9.612616118793946,8.32875659566865,11.01814781848783,8.892860354031642,7.540156555688738,6.703363145297627,11.035227766372094,7.43152574606215,12.841417239414543,8.904351750979737,5.16037730501617,6.539561897663292,8.125761139681043,12.995650551082804,9.56480256630612,9.316329949010932,14.09516535402163,9.793196344045144,14.666674445899757,9.005155029084515,12.35468834391325,4.177665672904575,10.464871086103445,7.885629700421319,1
12.467587359136145,10.047659710545696,9.741399421274831,8.560467865460646,11.936674373431435,8.769156221629848,7.217502796880711,7.229818722079222,10.796784287301476,6.147543317594333,9.95118656996888,9.81316739716694,8.486662579008513,7.073613754845441,10.227822067038776,13.832508605807377,8.83783237999988,8.016231031797957,13.302794629205884,9.950985234165389,15.038583701199029,9.922756838021693,12.225770099953609,3.948157724985713,10.788121027297516,8.503350844638613,1
10.508778566265232,10.725722403238754,10.28883024097788,10.543609093772142,8.607384643661813,8.570481738350875,5.838657134153268,3.6201707044887006,8.831864445325522,6.542754193831844,11.313444977388,9.73120091916398,10.817308814633847,6.081631582936335,6.564635914462955,8.153929363960968,9.670123703369486,8.24774153610336,13.166512675190203,9.86176136557328,11.871522671418132,8.493711022163275,11.554765945332235,4.507298805352307,9.190379561504455,7.9950088728363236,0
11.71191609505907,9.3397500825131,9.295307089831034,7.813825428498134,10.16195178082342,9.111484869219524,7.56925066447867,6.598586239523771,11.037447027972767,5.473346011647137,11.525293983713071,9.737905093523404,6.437990683524383,5.380318259672122,9.175863905178744,14.662912966631804,10.900056334773,10.209844169497256,13.76842614374734,10.157924710303364,14.757263920085697,9.280688150325444,13.084267013891283,6.561448013464605,11.256712025044337,8.071629392158332,1
11.653751328558888,11.606893113818575,10.31468200427031,7.939998645248132,9.076185881734917,9.303928179579913,6.866481125798991,5.413143794368587,10.187585215152504,7.273532591946181,10.232032822399718,10.037125499223176,8.73264953643597,6.12558075584234,8.536669007795181,12.53525665375748,7.934647770602238,7.282085152503427,13.017762873572966,10.122491461029384,13.085328163872855,9.869914027639354,11.479839914177532,5.4710320123445655,9.764441302538469,9.20928652293529,1
11.907648349008456,9.289126957010636,9.587225520174757,8.286317099043611,9.305353247206074,9.20182165126189,7.922924104157314,7.267184729592866,10.64613455804715,7.707400335251874,11.741397635949326,9.870516674736436,7.2343947082791455,4.69386350616019,9.48751791859555,13.13813730644686,10.497139907276027,9.474503923717409,13.178099606029674,10.127408785367022,14.091691512039873,9.36213814755942,11.908673580886813,7.126714916120196,10.645419225732804,9.022571154009997,1
11.654480957568904,8.355714989842479,9.619909543881782,8.47543785157589,10.413478249357246,10.051636905312636,6.779376839547638,6.117312489391943,10.278038441799426,5.776370146949195,9.585652231535043,9.3373548955037,9.091088158652926,6.889752869745818,9.97245325074719,12.749190877284178,7.510481757378657,2.6647337418310366,14.05901795424044,10.409535047115387,14.667825620387989,9.709125486725144,12.415699739994226,7.829176817830452,11.940714465821356,8.897573205527342,1
10.463105868922328,10.869985052108188,9.50708783987388,9.532789908088144,8.672553216643136,9.694434598582212,6.025997535724123,2.9146522947910696,9.5237505300086,10.259268762179282,11.988281714371718,9.114517494149196,7.911120505201315,7.170151185033348,4.96301693781179,7.789725000044158,6.199034961048035,3.929018844281879,12.791981958112087,10.2598247329819,10.7239108993634,9.116471769402755,11.837429031702197,5.086213727098091,10.583354820349712,9.800675381913289,0
11.930206562679851,8.737743131080933,10.418962611710814,10.725389811130944,8.820414322818232,9.380136844236969,6.668920916224012,2.7225615003667367,9.475848871044713,3.944859775246136,11.642556215613526,8.538011233759244,10.5801031022167,6.292673926989833,7.493008388079152,13.351361940135154,5.671517966378121,4.566381607878249,13.338021240095786,9.951497127190256,14.185564854503207,9.442214092284948,11.97762646962286,2.855320021854269,9.967744908982596,9.058899402367306,0
10.66090736402505,10.246369057591862,9.952108143587305,9.522544866490088,8.002657865623318,8.940030454832145,7.15423106349412,2.896799309774812,9.083204163329626,9.372741155619552,11.055758272215776,10.34106995272836,8.834089346558532,6.319429396974728,3.834972336646044,6.690839511659752,5.9750641174311685,3.052397665309466,12.31668316279264,9.73565966934448,10.550107788303864,9.305793196854683,11.535012820728644,4.25601840492303,9.37004340943264,9.46565013152328,0
12.645490028751304,11.087276907131743,9.33098512356836,8.178512175549656,10.936633294596554,9.333542378724482,7.98941518079912,7.895839064346968,11.019775489480368,5.777081189323726,11.109430792109062,9.151891319206674,9.93048705453569,5.640767899596065,9.294827256469429,13.342178713096176,8.81304469432527,7.163697326692058,12.950960929351607,10.201387541993885,14.868244323626271,9.665499477084287,11.96840148837042,4.636734750529373,10.74221165508664,8.098334933796941,1
11.286830824446447,9.993205173987782,10.270029346827018,8.509017382699364,8.802222979592285,9.34661902146116,7.447825196544202,3.032691887857961,8.105173076996127,8.374937816771254,12.78788213230976,9.29594605955946,8.685153553504936,6.832630095497692,3.5460397230629512,7.817748186045492,7.264620750761468,2.065947355341758,13.292085316700168,9.204189815635877,14.254306617690297,8.916407537316669,12.078365035213286,5.283872145198925,9.817088764843731,9.209611401534245,0
11.859953670336555,8.812335233564566,9.933196026575091,8.823011386306083,11.283667606557746,10.125483297795904,6.163346444673971,6.845678323396115,9.596233276070794,7.688921642536525,9.382173378058296,9.10039296137263,7.667637158681432,5.8637663137426985,8.99802219459565,12.901161171661125,7.312027915996765,6.890683118542514,13.98656009180558,10.67612457131456,14.404294928220144,9.896033188284736,12.648429601799387,4.558578830905697,11.431927137023672,7.776237811133573,1
11.401093675919975,9.650603623579617,8.929109945696142,8.956142370904486,9.391378544892811,9.24345789964658,7.173774873852783,5.41042591009832,8.880430884832501,7.998925100734703,8.12168469460865,9.384604652430902,9.831502244258948,5.495110541000834,9.169373155086951,11.014783997758576,8.81532287736903,8.076131126721549,12.87222182406896,9.980663780530596,14.109295615594048,9.906734619094632,11.661377078829586,6.8026516192886985,9.587234526480868,8.73187849082527,1
12.0248121032937,7.709507118943416,9.851477616901116,8.086800683545052,10.064899235072824,9.696042421958635,7.55234371225096,4.064430377239923,11.00480472911537,7.008769468037653,11.352353513168667,9.302416625291448,6.4272457987286105,6.917065533742242,8.962130570105632,12.594056334465836,8.81274807352912,7.488778150052989,13.88225818649894,9.95767215081914,14.781651364805343,9.821072864759696,12.599406350130904,4.785314657058873,10.495911092814833,8.402927860253989,1
12.110205775971949,9.3019476618951,9.501259386808815,9.179824795758316,10.425621444034968,10.23955509027037,7.139676680793774,4.598340987251152,10.201593421606622,8.29616102879023,11.12294259353797,9.455069336105568,4.319875314957754,5.592641180193653,9.649889097145776,12.06843287471994,8.883390156480674,9.006432201250592,14.221978293109323,9.931597889523902,14.44760791723436,9.59449516621097,13.148213936275257,6.173581649345773,10.762478677327092,8.678528444199971,1
12.353984740038223,8.465126321441383,10.022273416535247,8.999202941596991,9.357948541617606,10.076611057640951,6.724925320875391,7.323529413523507,11.156325786607752,7.4699790076924355,7.964215299758948,9.213276902650165,7.109834889809654,6.142778427711712,9.785248740401707,12.61626801916254,10.72855613409611,9.73579780288951,13.79122413727333,10.193552577720554,15.016883376416708,8.960835264798193,12.342608610288124,5.58226162958125,12.235749721804746,8.201848203574427,1
12.263338635622528,8.836361514858607,9.18967473395241,7.349805971199863,9.72877523299049,10.945894039682216,7.620961101573325,6.633707804739567,10.94099306523253,6.91736366019326,9.445147261726207,9.175096659477925,7.317777765293226,6.862555258527898,8.472116895886776,11.698032058264625,8.811104664674104,7.879852787544562,14.07963430737135,10.096443975302051,14.343512917088372,9.32920701044683,12.572492115994436,5.646261596103602,10.982915492832916,7.374014126413359,1
